09:40:09.057|Gt6e|-32|1.5367121727982225E-4|1513240809065
09:40:09.057|nuyV|-45|0.00464748381527225|1513240809065
09:40:09.057|gkfv|-33|2.0904132382940202E-4|1513240809065
09:40:09.898|Gt6e|-32|1.5367121727982225E-4|1513240809905
09:40:09.898|nuyV|-33|2.0904132382940202E-4|1513240809905
09:40:09.898|gkfv|-38|8.568971816744338E-4|1513240809905
09:40:10.418|Gt6e|-32|1.5367121727982225E-4|1513240810432
09:40:10.418|nuyV|-33|2.0904132382940202E-4|1513240810432
09:40:10.418|gkfv|-38|8.568971816744338E-4|1513240810433
09:40:11.079|Gt6e|-31|1.1186898214649257E-4|1513240811090
09:40:11.079|nuyV|-42|0.0023312328394264987|1513240811090
09:40:11.079|gkfv|-38|8.568971816744338E-4|1513240811090
09:40:11.670|Gt6e|-31|1.1186898214649257E-4|1513240811681
09:40:11.670|nuyV|-33|2.0904132382940202E-4|1513240811681
09:40:11.670|gkfv|-38|8.568971816744338E-4|1513240811681
09:40:12.210|Gt6e|-32|1.5367121727982225E-4|1513240812220
09:40:12.210|nuyV|-33|2.0904132382940202E-4|1513240812220
09:40:12.210|gkfv|-38|8.568971816744338E-4|1513240812220
09:40:13.051|Gt6e|-31|1.1186898214649257E-4|1513240813055
09:40:13.051|nuyV|-45|0.00464748381527225|1513240813055
09:40:13.051|gkfv|-38|8.568971816744338E-4|1513240813055
09:40:13.572|Gt6e|-32|1.5367121727982225E-4|1513240813577
09:40:13.572|nuyV|-45|0.00464748381527225|1513240813577
09:40:13.572|gkfv|-38|8.568971816744338E-4|1513240813577
09:40:14.282|Gt6e|-31|1.1186898214649257E-4|1513240814288
09:40:14.282|nuyV|-33|2.0904132382940202E-4|1513240814288
09:40:14.282|gkfv|-38|8.568971816744338E-4|1513240814288
09:40:14.943|Gt6e|-31|1.1186898214649257E-4|1513240814957
09:40:14.943|nuyV|-38|8.568971816744338E-4|1513240814957
09:40:14.943|gkfv|-38|8.568971816744338E-4|1513240814957
09:40:15.473|Gt6e|-31|1.1186898214649257E-4|1513240815490
09:40:15.473|nuyV|-42|0.0023312328394264987|1513240815490
09:40:15.473|gkfv|-38|8.568971816744338E-4|1513240815491
09:40:15.473|nuyV|-45|0.00464748381527225|1513240815491
09:40:16.304|Gt6e|-33|2.0904132382940202E-4|1513240816318
09:40:16.304|nuyV|-33|2.0904132382940202E-4|1513240816318
09:40:16.304|gkfv|-32|1.5367121727982225E-4|1513240816318
09:40:16.304|nuyV|-45|0.00464748381527225|1513240816318
09:40:17.125|Gt6e|-33|2.0904132382940202E-4|1513240817139
09:40:17.125|nuyV|-38|8.568971816744338E-4|1513240817140
09:40:17.125|gkfv|-38|8.568971816744338E-4|1513240817140
09:40:17.125|nuyV|-45|0.00464748381527225|1513240817140
09:40:17.676|Gt6e|-33|2.0904132382940202E-4|1513240817691
09:40:17.676|nuyV|-45|0.00464748381527225|1513240817691
09:40:17.676|gkfv|-32|1.5367121727982225E-4|1513240817692
09:40:17.676|nuyV|-45|0.00464748381527225|1513240817692
09:40:18.626|Gt6e|-33|2.0904132382940202E-4|1513240818637
09:40:18.626|nuyV|-38|8.568971816744338E-4|1513240818638
09:40:18.626|gkfv|-32|1.5367121727982225E-4|1513240818638
09:40:18.626|nuyV|-45|0.00464748381527225|1513240818638
09:40:19.447|Gt6e|-33|2.0904132382940202E-4|1513240819460
09:40:19.447|nuyV|-45|0.00464748381527225|1513240819460
09:40:19.447|gkfv|-32|1.5367121727982225E-4|1513240819460
09:40:19.447|nuyV|-45|0.00464748381527225|1513240819460
09:40:19.988|Gt6e|-33|2.0904132382940202E-4|1513240820000
09:40:19.988|nuyV|-38|8.568971816744338E-4|1513240820000
09:40:19.988|gkfv|-33|2.0904132382940202E-4|1513240820001
09:40:19.988|nuyV|-45|0.00464748381527225|1513240820001
09:40:20.699|Gt6e|-33|2.0904132382940202E-4|1513240820709
09:40:20.699|nuyV|-45|0.00464748381527225|1513240820709
09:40:20.699|gkfv|-33|2.0904132382940202E-4|1513240820709
09:40:21.229|Gt6e|-33|2.0904132382940202E-4|1513240821235
09:40:21.229|nuyV|-38|8.568971816744338E-4|1513240821235
09:40:21.229|gkfv|-32|1.5367121727982225E-4|1513240821235
09:40:21.960|nuyV|-42|0.0023312328394264987|1513240821965
09:40:21.960|gkfv|-32|1.5367121727982225E-4|1513240821965
09:40:22.891|nuyV|-38|8.568971816744338E-4|1513240822903
09:40:22.891|gkfv|-32|1.5367121727982225E-4|1513240822903
09:40:23.681|nuyV|-38|8.568971816744338E-4|1513240823688
09:40:23.681|gkfv|-33|2.0904132382940202E-4|1513240823688
09:40:24.512|nuyV|-38|8.568971816744338E-4|1513240824516
09:40:24.512|gkfv|-33|2.0904132382940202E-4|1513240824516
09:40:25.093|nuyV|-43|0.0029496963043695733|1513240825099
09:40:25.093|gkfv|-33|2.0904132382940202E-4|1513240825099
09:40:25.733|nuyV|-43|0.0029496963043695733|1513240825751
09:40:25.733|gkfv|-43|0.0029496963043695733|1513240825751
09:40:25.733|Gt6e|-30|8.05944796158917E-5|1513240825751
09:40:26.324|nuyV|-42|0.0023312328394264987|1513240826341
09:40:26.324|gkfv|-43|0.0029496963043695733|1513240826341
09:40:26.324|Gt6e|-43|0.0029496963043695733|1513240826341
09:40:26.875|nuyV|-33|2.0904132382940202E-4|1513240826887
09:40:26.875|gkfv|-43|0.0029496963043695733|1513240826888
09:40:26.875|Gt6e|-33|2.0904132382940202E-4|1513240826888
09:40:27.395|nuyV|-43|0.0029496963043695733|1513240827412
09:40:27.395|gkfv|-43|0.0029496963043695733|1513240827412
09:40:27.395|Gt6e|-33|2.0904132382940202E-4|1513240827412
09:40:28.116|nuyV|-43|0.0029496963043695733|1513240828125
09:40:28.116|gkfv|-43|0.0029496963043695733|1513240828125
09:40:28.116|Gt6e|-30|8.05944796158917E-5|1513240828125
09:40:29.007|nuyV|-38|8.568971816744338E-4|1513240829016
09:40:29.007|gkfv|-30|8.05944796158917E-5|1513240829016
09:40:29.007|Gt6e|-30|8.05944796158917E-5|1513240829016
09:40:29.897|nuyV|-41|0.0018320246611511375|1513240829913
09:40:29.897|gkfv|-31|1.1186898214649257E-4|1513240829913
09:40:29.908|Gt6e|-30|8.05944796158917E-5|1513240829913
