08:01:54.930|gkfv|-37|6.563114619792469E-4|1513321314934
08:01:54.930|nuyV|-45|0.00464748381527225|1513321314934
08:01:54.930|Gt6e|-45|0.00464748381527225|1513321314934
08:01:55.460|gkfv|-37|6.563114619792469E-4|1513321315466
08:01:55.460|nuyV|-39|0.0011110633411201786|1513321315466
08:01:55.460|Gt6e|-42|0.0023312328394264987|1513321315466
08:01:56.061|gkfv|-37|6.563114619792469E-4|1513321316069
08:01:56.061|nuyV|-39|0.0011110633411201786|1513321316069
08:01:56.061|Gt6e|-43|0.0029496963043695733|1513321316069
08:01:56.771|gkfv|-37|6.563114619792469E-4|1513321316774
08:01:56.771|nuyV|-39|0.0011110633411201786|1513321316774
08:01:56.771|Gt6e|-43|0.0029496963043695733|1513321316774
08:01:57.832|gkfv|-37|6.563114619792469E-4|1513321317841
08:01:57.832|nuyV|-39|0.0011110633411201786|1513321317842
08:01:57.832|Gt6e|-38|8.568971816744338E-4|1513321317842
08:01:58.613|gkfv|-43|0.0029496963043695733|1513321318632
08:01:58.613|nuyV|-41|0.0018320246611511375|1513321318632
08:01:58.613|Gt6e|-38|8.568971816744338E-4|1513321318632
08:01:59.204|gkfv|-41|0.0018320246611511375|1513321319217
08:01:59.204|nuyV|-45|0.00464748381527225|1513321319217
08:01:59.204|Gt6e|-38|8.568971816744338E-4|1513321319217
08:01:59.844|gkfv|-38|8.568971816744338E-4|1513321319862
08:01:59.844|nuyV|-45|0.00464748381527225|1513321319862
08:01:59.844|Gt6e|-38|8.568971816744338E-4|1513321319862
08:02:01.516|gkfv|-38|8.568971816744338E-4|1513321321528
08:02:01.516|nuyV|-41|0.0018320246611511375|1513321321528
08:02:01.516|Gt6e|-38|8.568971816744338E-4|1513321321528
08:02:02.767|gkfv|-38|8.568971816744338E-4|1513321322780
08:02:02.767|nuyV|-39|0.0011110633411201786|1513321322780
08:02:02.767|Gt6e|-38|8.568971816744338E-4|1513321322780
08:02:03.488|gkfv|-43|0.0029496963043695733|1513321323498
08:02:03.488|nuyV|-43|0.0029496963043695733|1513321323498
08:02:04.019|gkfv|-42|0.0023312328394264987|1513321324025
08:02:04.019|nuyV|-45|0.00464748381527225|1513321324026
08:02:05.810|gkfv|-42|0.0023312328394264987|1513321325814
08:02:05.810|nuyV|-45|0.00464748381527225|1513321325815
08:02:06.331|gkfv|-42|0.0023312328394264987|1513321326339
08:02:06.331|nuyV|-45|0.00464748381527225|1513321326339
08:02:07.232|gkfv|-45|0.00464748381527225|1513321327240
08:02:07.232|nuyV|-45|0.00464748381527225|1513321327241
08:02:07.232|Gt6e|-45|0.00464748381527225|1513321327241
08:02:07.772|gkfv|-38|8.568971816744338E-4|1513321327777
08:02:07.772|nuyV|-45|0.00464748381527225|1513321327777
08:02:07.772|Gt6e|-38|8.568971816744338E-4|1513321327777
08:02:08.473|gkfv|-41|0.0018320246611511375|1513321328488
08:02:08.473|nuyV|-41|0.0018320246611511375|1513321328488
08:02:08.473|Gt6e|-43|0.0029496963043695733|1513321328488
